S0,K,moneyness,r,sigma,T,n,option_type,Greek,CV_MC,Original_TW,Corrected_TW,Original_TW_Error,Corrected_TW_Error,Original_TW_Abs_Error,Corrected_TW_Abs_Error,Improved
100,110.00000000000001,1.1,0.05,0.4,2.0,52,call,Rho,30.737788152110923,31.798179161723894,31.798179161723894,1.060391009612971,1.060391009612971,1.060391009612971,1.060391009612971,False
100,110.00000000000001,1.1,0.05,0.4,2.0,52,call,Theta_T,3.9318519627278414,4.102485295634786,3.91435934914254,0.17063333290694427,-0.01749261358530152,0.17063333290694427,0.01749261358530152,True
100,120.0,1.2,0.05,0.1,0.5,12,call,Delta,6.188046270582897e-05,5.6570858347908574e-05,0.0026441430690610267,-5.309604357920397e-06,0.002582262606355198,5.309604357920397e-06,0.002582262606355198,False
100,120.0,1.2,0.05,0.1,0.5,12,call,Vega,0.011390258933109248,0.010085238382374375,0.11623114409499381,-0.0013050205507348731,0.10484088516188457,0.0013050205507348731,0.10484088516188457,False
100,120.0,1.2,0.05,0.1,0.5,12,call,Rho,0.001491084471458538,0.0015627505408171752,0.0015627505408136178,7.166606935863728e-05,7.16660693550798e-05,7.166606935863728e-05,7.16660693550798e-05,True
100,120.0,1.2,0.05,0.1,0.5,12,call,Theta_T,0.0012261991697976329,0.001162065557098129,0.02816405317124117,-6.413361269950383e-05,0.026937854001443537,6.413361269950383e-05,0.026937854001443537,False
100,120.0,1.2,0.05,0.1,0.5,52,call,Delta,0.0,2.4253470207438323e-05,0.0024222975805395577,2.4253470207438323e-05,0.0024222975805395577,2.4253470207438323e-05,0.0024222975805395577,False
100,120.0,1.2,0.05,0.1,0.5,52,call,Vega,0.0,0.004326842061414273,0.17756578399484899,0.004326842061414273,0.17756578399484899,0.004326842061414273,0.17756578399484899,False
100,120.0,1.2,0.05,0.1,0.5,52,call,Rho,0.0,0.000634469970281971,0.0006344699702819372,0.000634469970281971,0.0006344699702819372,0.000634469970281971,0.0006344699702819372,True
100,120.0,1.2,0.05,0.1,0.5,52,call,Theta_T,0.0,0.0004946602733538503,0.04008054544796651,0.0004946602733538503,0.04008054544796651,0.0004946602733538503,0.04008054544796651,False
100,120.0,1.2,0.05,0.1,1.0,12,call,Delta,0.006576851628957046,0.0063542905161577574,0.0072543802636395975,-0.0002225611127992886,0.0006775286346825515,0.0002225611127992886,0.0006775286346825515,False
100,120.0,1.2,0.05,0.1,1.0,12,call,Vega,1.1646501480362652,1.1016328123387067,1.4128385855163763,-0.06301733569755852,0.2481884374801111,0.06301733569755852,0.2481884374801111,False
100,120.0,1.2,0.05,0.1,1.0,12,call,Rho,0.35658229432277905,0.34629564709059457,0.3462956470905859,-0.010286647232184476,-0.010286647232193136,0.010286647232184476,0.010286647232193136,False
100,120.0,1.2,0.05,0.1,1.0,12,call,Theta_T,0.07552326715770412,0.07237777306657953,0.07508960723289135,-0.0031454940911245927,-0.00043365992481277094,0.0031454940911245927,0.00043365992481277094,True
100,120.0,1.2,0.05,0.1,1.0,52,call,Delta,0.004566383955436713,0.004174060395848176,0.004767188627363035,-0.00039232355958853694,0.00020080467192632248,0.00039232355958853694,0.00020080467192632248,True
100,120.0,1.2,0.05,0.1,1.0,52,call,Vega,0.805158185933269,0.7243084073868563,1.0878953917147285,-0.08084977854641273,0.28273720578145944,0.08084977854641273,0.28273720578145944,False
100,120.0,1.2,0.05,0.1,1.0,52,call,Rho,0.23687974828096384,0.21557660340692023,0.21557660340692023,-0.02130314487404361,-0.02130314487404361,0.02130314487404361,0.02130314487404361,False
100,120.0,1.2,0.05,0.1,1.0,52,call,Theta_T,0.05231732363226325,0.04697744640922998,0.0604709428052432,-0.005339877223033265,0.00815361917297995,0.005339877223033265,0.00815361917297995,False
100,120.0,1.2,0.05,0.1,2.0,12,call,Delta,0.07601064202115343,0.0755049950690953,0.07429478398411626,-0.0005056469520581253,-0.0017158580370371657,0.0005056469520581253,0.0017158580370371657,False
100,120.0,1.2,0.05,0.1,2.0,12,call,Vega,12.634093357654613,12.36775191476508,12.84147048127382,-0.26634144288953365,0.20737712361920657,0.26634144288953365,0.20737712361920657,True
100,120.0,1.2,0.05,0.1,2.0,12,call,Rho,8.025347451260101,7.994621899878873,7.994621899878873,-0.030725551381228122,-0.030725551381228122,0.030725551381228122,0.030725551381228122,False
100,120.0,1.2,0.05,0.1,2.0,12,call,Theta_T,0.5163354594053011,0.5090686557675494,0.5030139714042765,-0.007266803637751673,-0.013321488001024617,0.007266803637751673,0.013321488001024617,False
100,120.0,1.2,0.05,0.1,2.0,52,call,Delta,0.06252236865343971,0.061358983489954305,0.059579910527876034,-0.0011633851634854087,-0.0029424581255636795,0.0011633851634854087,0.0029424581255636795,False
100,120.0,1.2,0.05,0.1,2.0,52,call,Vega,10.430280710229125,10.07788157198372,10.574557699501385,-0.3523991382454046,0.14427698927226018,0.3523991382454046,0.14427698927226018,True
100,120.0,1.2,0.05,0.1,2.0,52,call,Rho,6.26628197740689,6.162610624975834,6.162610624975834,-0.10367135243105619,-0.10367135243105619,0.10367135243105619,0.10367135243105619,False
100,120.0,1.2,0.05,0.1,2.0,52,call,Theta_T,0.4175696295353527,0.406017829507958,0.40714033671288186,-0.011551800027394699,-0.010429292822470848,0.011551800027394699,0.010429292822470848,True
100,120.0,1.2,0.05,0.2,0.5,12,call,Delta,0.029856437745734016,0.028697686470734313,0.029799563589566758,-0.001158751274999703,-5.6874156167258105e-05,0.001158751274999703,5.6874156167258105e-05,True
100,120.0,1.2,0.05,0.2,0.5,12,call,Vega,3.0141648059412507,2.8525078621269158,2.9648054305897036,-0.16165694381433493,-0.04935937535154711,0.16165694381433493,0.04935937535154711,True
100,120.0,1.2,0.05,0.2,0.5,12,call,Rho,0.7924683272618471,0.7646690829222341,0.7646690829223035,-0.027799244339613005,-0.027799244339543616,0.027799244339613005,0.027799244339543616,True
100,120.0,1.2,0.05,0.2,0.5,12,call,Theta_T,0.681620613658535,0.6469591382602277,0.7060337723653343,-0.03466147539830733,0.024413158706799276,0.03466147539830733,0.024413158706799276,True
100,120.0,1.2,0.05,0.2,0.5,52,call,Delta,0.0235833327479891,0.022599132556344187,0.023419498031594238,-0.0009842001916449128,-0.0001638347163948617,0.0009842001916449128,0.0001638347163948617,True
100,120.0,1.2,0.05,0.2,0.5,52,call,Vega,2.3781626528383004,2.231131866967488,2.3955015143096516,-0.14703078587081242,0.01733886147135122,0.14703078587081242,0.01733886147135122,True
100,120.0,1.2,0.05,0.2,0.5,52,call,Rho,0.596059220631176,0.5709800397585285,0.5709800397585285,-0.02507918087264749,-0.02507918087264749,0.02507918087264749,0.02507918087264749,False
100,120.0,1.2,0.05,0.2,0.5,52,call,Theta_T,0.5351647683548542,0.5033143244191437,0.5720304910705902,-0.03185044393571046,0.03686572271573607,0.03185044393571046,0.03686572271573607,False
100,120.0,1.2,0.05,0.2,1.0,12,call,Delta,0.11432471635899333,0.11358329342674667,0.11278950751606565,-0.0007414229322466603,-0.0015352088429276822,0.0007414229322466603,0.0015352088429276822,False
100,120.0,1.2,0.05,0.2,1.0,12,call,Vega,12.101713331638065,11.8388781430519,11.984306661759314,-0.2628351885861644,-0.11740666987875059,0.2628351885861644,0.11740666987875059,True
100,120.0,1.2,0.05,0.2,1.0,12,call,Rho,5.8269872666544265,5.806797417604592,5.806797417604592,-0.02018984904983423,-0.02018984904983423,0.02018984904983423,0.02018984904983423,False
100,120.0,1.2,0.05,0.2,1.0,12,call,Theta_T,1.501888922624094,1.4742362996802292,1.492513650897536,-0.027652622943864724,-0.009375271726557832,0.027652622943864724,0.009375271726557832,True
100,120.0,1.2,0.05,0.2,1.0,52,call,Delta,0.1011932932922538,0.09978310431671189,0.09857566152179253,-0.001410188975541904,-0.0026176317704612595,0.001410188975541904,0.0026176317704612595,False
100,120.0,1.2,0.05,0.2,1.0,52,call,Vega,10.638049311123442,10.30587756213519,10.488666334651342,-0.33217174898825164,-0.14938297647210064,0.33217174898825164,0.14938297647210064,True
100,120.0,1.2,0.05,0.2,1.0,52,call,Rho,4.888978911118391,4.8407222131219285,4.8407222131219285,-0.048256697996462705,-0.048256697996462705,0.048256697996462705,0.048256697996462705,False
100,120.0,1.2,0.05,0.2,1.0,52,call,Theta_T,1.308087112691783,1.272630984592087,1.2987476330249912,-0.035456128099696116,-0.009339479666791828,0.035456128099696116,0.009339479666791828,True
100,120.0,1.2,0.05,0.2,2.0,12,call,Delta,0.2473829115012416,0.25003140597549933,0.24646335115819484,0.0026484944742577454,-0.0009195603430467436,0.0026484944742577454,0.0009195603430467436,True
100,120.0,1.2,0.05,0.2,2.0,12,call,Vega,27.565829405888252,27.51044719749962,27.474530675097196,-0.05538220838863239,-0.09129873079105622,0.05538220838863239,0.09129873079105622,False
100,120.0,1.2,0.05,0.2,2.0,12,call,Rho,23.437427316677084,23.806556726184702,23.806556726184702,0.3691294095076181,0.3691294095076181,0.3691294095076181,0.3691294095076181,False
100,120.0,1.2,0.05,0.2,2.0,12,call,Theta_T,1.9641887134415825,1.9706932259468157,1.9471897997546805,0.0065045125052332065,-0.016998913686901984,0.0065045125052332065,0.016998913686901984,False
100,120.0,1.2,0.05,0.2,2.0,52,call,Delta,0.22923823495072382,0.23216033927143886,0.22788730355862263,0.0029221043207150466,-0.0013509313921011845,0.0029221043207150466,0.0013509313921011845,True
100,120.0,1.2,0.05,0.2,2.0,52,call,Vega,25.370041393711904,25.275453148625225,25.247473229890403,-0.09458824508667973,-0.12256816382150149,0.09458824508667973,0.12256816382150149,False
100,120.0,1.2,0.05,0.2,2.0,52,call,Rho,20.592151351721544,20.991169949668986,20.991169949668986,0.39901859794744254,0.39901859794744254,0.39901859794744254,0.39901859794744254,False
100,120.0,1.2,0.05,0.2,2.0,52,call,Theta_T,1.783158673996731,1.7885589889977827,1.769290389359749,0.005400315001051759,-0.013868284636981976,0.005400315001051759,0.013868284636981976,False
100,120.0,1.2,0.05,0.4,0.5,12,call,Delta,0.18638006960013054,0.1872640063002018,0.1848258525412072,0.0008839367000712528,-0.001554217058923335,0.0008839367000712528,0.001554217058923335,False
100,120.0,1.2,0.05,0.4,0.5,12,call,Vega,11.878917427959657,11.747866958867869,11.775144912793966,-0.13105046909178775,-0.10377251516569075,0.13105046909178775,0.10377251516569075,True
100,120.0,1.2,0.05,0.4,0.5,12,call,Rho,4.4730546166837915,4.517612912855462,4.517612912855462,0.04455829617167062,0.04455829617167062,0.04455829617167062,0.04455829617167062,False
100,120.0,1.2,0.05,0.4,0.5,12,call,Theta_T,5.1987662113619155,5.15090123627792,5.170963813032684,-0.047864975083995454,-0.02780239832923126,0.047864975083995454,0.02780239832923126,True
100,120.0,1.2,0.05,0.4,0.5,52,call,Delta,0.17268532854643692,0.173070430266965,0.17012173490596028,0.00038510172052808045,-0.002563593640476647,0.00038510172052808045,0.002563593640476647,False
100,120.0,1.2,0.05,0.4,0.5,52,call,Vega,10.859707677891905,10.688188543617304,10.737496661740064,-0.1715191342746003,-0.12221101615184082,0.1715191342746003,0.12221101615184082,True
100,120.0,1.2,0.05,0.4,0.5,52,call,Rho,3.926472545912052,3.9638532539421067,3.9638532539421067,0.03738070803005478,0.03738070803005478,0.03738070803005478,0.03738070803005478,False
100,120.0,1.2,0.05,0.4,0.5,52,call,Theta_T,4.736505651821414,4.671652821286867,4.695472200559715,-0.06485283053454705,-0.04103345126169877,0.06485283053454705,0.04103345126169877,True
100,120.0,1.2,0.05,0.4,1.0,12,call,Delta,0.2963312861022782,0.3011865543455716,0.2959205896728401,0.004855268243293409,-0.0004106964294381399,0.004855268243293409,0.0004106964294381399,True
100,120.0,1.2,0.05,0.4,1.0,12,call,Vega,21.42535379552779,21.58651243387988,21.303063503609998,0.161158638352088,-0.12229029191779262,0.161158638352088,0.12229029191779262,True
100,120.0,1.2,0.05,0.4,1.0,12,call,Rho,12.829877549438429,13.147624051494944,13.147624051494944,0.3177465020565151,0.3177465020565151,0.3177465020565151,0.3177465020565151,False
100,120.0,1.2,0.05,0.4,1.0,12,call,Theta_T,4.926710327617272,4.974687653330738,4.9209386883178,0.04797732571346636,-0.00577163929947222,0.04797732571346636,0.00577163929947222,True
100,120.0,1.2,0.05,0.4,1.0,52,call,Delta,0.28104908946931184,0.2867824221102033,0.280844346944662,0.005733332640891486,-0.0002047425246498591,0.005733332640891486,0.0002047425246498591,True
100,120.0,1.2,0.05,0.4,1.0,52,call,Vega,20.045179758201524,20.19114832703539,19.915017735891325,0.14596856883386522,-0.13016202231019847,0.14596856883386522,0.13016202231019847,True
100,120.0,1.2,0.05,0.4,1.0,52,call,Rho,11.531504784885183,11.888042320453707,11.888042320453707,0.3565375355685241,0.3565375355685241,0.3565375355685241,0.3565375355685241,False
100,120.0,1.2,0.05,0.4,1.0,52,call,Theta_T,4.585682299039036,4.63263551888676,4.580841121061238,0.04695321984772427,-0.004841177977797706,0.04695321984772427,0.004841177977797706,True
100,120.0,1.2,0.05,0.4,2.0,12,call,Delta,0.3978977441218223,0.4086235266416871,0.3982237834106872,0.01072578251986478,0.00032603928886487665,0.01072578251986478,0.00032603928886487665,True
100,120.0,1.2,0.05,0.4,2.0,12,call,Vega,32.925547602415506,34.051534543181106,32.899024902919294,1.1259869407655998,-0.026522699496212,1.1259869407655998,0.026522699496212,True
100,120.0,1.2,0.05,0.4,2.0,12,call,Rho,29.18640513333237,30.281792148318942,30.281792148318942,1.0953870149865708,1.0953870149865708,1.0953870149865708,1.0953870149865708,False
100,120.0,1.2,0.05,0.4,2.0,12,call,Theta_T,4.022225986364751,4.162199766572208,4.000641506389999,0.13997378020745632,-0.021584479974752213,0.13997378020745632,0.021584479974752213,True
100,120.0,1.2,0.05,0.4,2.0,52,call,Delta,0.38229945786983244,0.39495325951200755,0.3835312344766395,0.012653801642175111,0.0012317766068070668,0.012653801642175111,0.0012317766068070668,True
100,120.0,1.2,0.05,0.4,2.0,52,call,Vega,31.16546850699997,32.341620106571156,31.16700515529436,1.1761515995711846,0.001536648294386822,1.1761515995711846,0.001536648294386822,True
100,120.0,1.2,0.05,0.4,2.0,52,call,Rho,26.50014997251482,27.762823404451353,27.762823404455794,1.262673431936534,1.262673431940975,1.262673431936534,1.262673431940975,False
100,120.0,1.2,0.05,0.4,2.0,52,call,Theta_T,3.7790530361438135,3.92823412138096,3.7650259577246725,0.14918108523714668,-0.01402707841914097,0.14918108523714668,0.01402707841914097,True
